PRESION,ALTURA,TEMPAMB,TEMPROCIO,HUMEDAD,MEZCLAIRE,VIENTO,TPOT,TPOTEQ,TPOTV
35000,8594,251.02,244.52,58.6,0.001102,13.89,343.26,339.04,339.26
34950,8595,251.3,245.3,58,0.00113,9.774444444,343.85,339.5,339.8
34971.42857,8596,250.3,241,45.71428571,0.000805714,12.34666667,341.2571429,338.1428571,338.3142857
34950,8597,252,239.5,34,0.000695,12.34666667,343.25,340.5,340.65
34940,8598,250.78,233.18,24.8,0.000448,11.31777778,340.64,338.86,338.94
35000,8599,251.0833333,242.8,53.83333333,0.001013333,10.80333333,343.0166667,339.1333333,339.3333333
34955.55556,8600,250.9666667,236.7444444,36.44444444,0.00068,15.43333333,341.7111111,339.0666667,339.2333333
34945.45455,8601,250.7727273,238.8272727,43.54545455,0.000783636,11.83222222,341.8545455,338.8454545,338.9909091
34880,8602,249.9,242.42,56.6,0.000966,12.86111111,341.52,337.84,338.06
34920,8603,250.7,245.62,63.8,0.001178,10.28888889,343.28,338.8,339.04
34920,8604,250.7,232.5,29.4,0.00053,14.40444444,340.88,338.82,338.92
34933.33333,8605,250.8222222,234.2777778,38.55555556,0.00068,13.89,341.5333333,338.9333333,339.0888889
34916.66667,8606,250.7,235.0166667,26.83333333,0.000501667,16.97666667,340.8166667,338.8166667,338.9333333
34871.42857,8607,250.7857143,241.3428571,49.28571429,0.000887143,10.28888889,342.4857143,339.0571429,339.2428571
34933.33333,8608,250.7166667,232.4333333,34.83333333,0.000645,7.716666667,341.2666667,338.8,338.9333333
34966.66667,8609,251.7666667,236.7666667,29.33333333,0.00064,28.80888889,342.6333333,340.1333333,340.2666667
34942.85714,8610,251.8428571,235.4285714,33.28571429,0.000651429,11.31777778,342.8142857,340.2857143,340.4285714
34900,8611,250.28,242.06,50.6,0.00088,13.89,341.7,338.28,338.48
34850,8612,249.9,237.55,43.5,0.0007275,11.31777778,340.725,337.9,338.075
34871.42857,8613,250.3571429,237.3714286,42.42857143,0.000731429,10.28888889,341.2857143,338.4714286,338.6428571
34900,8614,250.9,240.9,40,0.00075,10.80333333,342.1,339.1,339.3
34900,8615,250.7,243.4333333,54.66666667,0.00101,11.83222222,342.7,338.8666667,339.1
34860,8616,251.14,233.54,30,0.000614,19.03444444,341.94,339.56,339.72
34888.88889,8617,250.9,235.5777778,34.11111111,0.000621111,18.52,341.5666667,339.1555556,339.3
34800,8618,250.45,237.175,39.25,0.000695,10.28888889,341.5,338.8,338.975
34920,8619,250.92,240.94,48.4,0.000902,14.91888889,342.58,339.1,339.32
34880,8620,250.78,241.98,48.4,0.00091,11.31777778,342.56,339.04,339.22
34928.57143,8621,251.7,239.0571429,44.42857143,0.000858571,8.745555556,343.4571429,340.1428571,340.3285714
34881.81818,8622,251.0090909,240.5454545,46.45454545,0.000857273,12.34666667,342.6363636,339.3363636,339.5
34790,8623,249.95,239.51,47.1,0.000793,13.89,341.23,338.17,338.32
34785.71429,8624,249.8571429,244.8142857,64.85714286,0.00111,14.40444444,342.2714286,338.0428571,338.2714286
34830,8625,250.76,230.92,24.2,0.000442,14.91888889,340.88,339.14,339.23
34892.30769,8626,251.3076923,237.2153846,37.15384615,0.000709231,21.09222222,342.4615385,339.7153846,339.8538462
34828.57143,8627,250.5285714,231.1,23.85714286,0.000425714,19.03444444,340.5285714,338.8428571,338.9571429
34833.33333,8628,251.05,232.4833333,25.16666667,0.000451667,7.716666667,341.3333333,339.5166667,339.6333333
34800,8629,250.9,227.4,21,0.000395,8.745555556,340.95,339.4,339.5
34875,8630,250.975,235.375,34,0.0006275,13.37555556,341.725,339.275,339.425
34850,8631,249.4,237.525,46,0.00077,9.26,340.2,337.25,337.375
34833.33333,8632,252.3666667,233.1333333,18.66666667,0.000403333,6.687777778,342.9333333,341.3,341.4
34766.66667,8633,249.6333333,243.3666667,60.66666667,0.000986667,5.144444444,341.5666667,337.8,337.9666667
34750,8634,249.8,240.2,48.25,0.0008275,9.26,341.25,338.1,338.25
34760,8635,250.86,235.94,35.6,0.000644,12.86111111,341.96,339.48,339.62
34787.5,8636,250.6375,237.8125,39.375,0.000695,14.91888889,341.825,339.1,339.2625
34750,8637,250.9,239.6666667,48,0.00089,13.89,342.9666667,339.5666667,339.7333333
34740,8638,250.2,241.43,53,0.000927,11.31777778,342.19,338.64,338.84
34750,8639,250.5,239.2,40,0.000715,6.687777778,341.8,339.025,339.15
34800,8640,250.8,243.6,55,0.00104,12.34666667,343.25,339.3,339.5
34840,8641,250.94,236.74,39.4,0.000706,12.86111111,342.1,339.38,339.5
34840,8642,251.58,239.58,38,0.000734,9.774444444,343.08,340.24,340.38
34742.85714,8643,251.1571429,238.5142857,38.85714286,0.000712857,12.34666667,342.7,339.9428571,340.0714286
34720,8644,250.06,242.86,52.2,0.000914,11.31777778,342.04,338.52,338.7
34700,8645,250.4,239.9,39.25,0.000705,10.28888889,341.775,339.025,339.175
34785.71429,8646,251.0142857,236.8,40.71428571,0.000737143,10.28888889,342.4285714,339.6285714,339.7571429
34766.66667,8647,250.7666667,242.3666667,57,0.001053333,7.716666667,343.3666667,339.3333333,339.55
34700,8648,250.28,242.74,58.4,0.001034,12.34666667,342.8,338.84,339.06
34720,8649,250.66,240.42,46.2,0.00086,12.34666667,342.64,339.32,339.48
34757.14286,8650,250.9571429,241.6142857,46.71428571,0.000881429,11.83222222,343.0142857,339.6285714,339.8
34625,8651,249.95,235.45,31,0.0005325,11.31777778,340.725,338.6,338.725
34766.66667,8652,250.9,245.7333333,66,0.001253333,8.231111111,344.2666667,339.5,339.8
34700,8653,250.1,246,69,0.00121,7.716666667,343.2,338.6,338.9
34640,8654,250.1,238.26,46,0.000764,9.774444444,341.7,338.78,338.94
34633.33333,8655,249.5666667,236.7,42,0.00068,13.37555556,340.7,338.0666667,338.2333333
34620,8656,249.74,242.7,55.2,0.00094,12.34666667,341.96,338.34,338.54
34733.33333,8657,251.2333333,235.5666667,36.66666667,0.000743333,16.97666667,342.9333333,340.0666667,340.2
34700,8658,251.24,237.68,32.2,0.000608,13.89,342.58,340.18,340.28
34737.5,8659,250.875,241.2125,49.25,0.0009075,13.37555556,343.05,339.575,339.7625
34637.5,8660,250.0875,236.9375,31.625,0.00054375,12.34666667,340.95,338.7875,338.9
34750,8661,251.225,242.15,54.5,0.0010575,12.34666667,344.025,339.975,340.225
34666.66667,8662,251.1666667,240.8333333,39,0.00075,8.231111111,343.1,340.1333333,340.3
34680,8663,250.56,244.82,60.6,0.001114,8.745555556,343.56,339.32,339.54
34650,8664,250.2,245.375,66.5,0.0011675,8.231111111,343.325,338.9,339.125
34640,8665,250.1,234.7,30,0.000526,12.86111111,340.84,338.78,338.9
34600,8666,250.575,244.875,61.5,0.0011275,8.231111111,343.85,339.525,339.8
34650,8667,252,227,22.5,0.000405,7.716666667,342.9,341.35,341.4
34636.36364,8668,250.2181818,243.8727273,60.27272727,0.001066364,16.46222222,343.0272727,338.9545455,339.1636364
34636.36364,8669,250.0545455,237.9545455,41.36363636,0.000718182,13.89,341.5090909,338.7454545,338.8636364
34581.81818,8670,250.0909091,236.9363636,40.72727273,0.000698182,11.83222222,341.6272727,338.9454545,339.0727273
34650,8671,250.6,244.775,61.25,0.001135,12.86111111,343.8,339.425,339.65
34640,8672,250.44,233.9,28.4,0.000524,19.54888889,341.3,339.26,339.36
34700,8673,251.1666667,241.2,44.33333333,0.00086,13.37555556,343.3666667,340.0333333,340.2333333
34566.66667,8674,249.9666667,236.2,43.33333333,0.000726667,13.89,341.6,338.8333333,338.9333333
34562.5,8675,250.0625,242.8875,60.75,0.001045,11.31777778,342.9375,338.9625,339.175
34570,8676,249.93,234.08,35.4,0.000595,10.28888889,341.05,338.75,338.86
34583.33333,8677,249.9,239.2833333,54.5,0.000958333,23.15,342.3,338.6666667,338.8666667
34600,8678,250.8,231.05,17.5,0.000335,10.80333333,341.225,339.85,339.9
34571.42857,8679,250.4142857,235.7285714,33.57142857,0.000595714,13.37555556,341.7571429,339.4142857,339.5285714
34564.28571,8680,250.25,238.4428571,42,0.000734286,16.97666667,342.0357143,339.1928571,339.35
34525,8681,249.95,236.825,37,0.0006425,10.28888889,341.4,338.925,339.025
34625,8682,250.2625,235.8875,45.125,0.00077875,13.37555556,342.0125,339.0375,339.2125
34600,8683,251.3333333,240.2,47,0.000906667,11.83222222,344.0666667,340.5666667,340.7333333
34571.42857,8684,249.8142857,239.3571429,47.42857143,0.000815714,13.89,341.7285714,338.5714286,338.7285714
34575,8685,250.375,239.925,44.25,0.0008025,9.26,342.425,339.35,339.5
34440,8686,249.7,240.9,46.6,0.00079,14.40444444,341.84,338.8,338.98
34475,8687,249.75,239.2,48.75,0.0008025,10.80333333,341.85,338.775,338.925
34700,8688,251.82,236.62,41.8,0.0008,12.34666667,344.02,340.92,341.08
34580,8689,250.54,246.24,69.6,0.001264,14.91888889,344.36,339.54,339.8
34566.66667,8690,250.9,238.2666667,43,0.000788333,11.31777778,343.1166667,340.0833333,340.25
34475,8691,249.75,235.35,36.875,0.00063625,14.40444444,341.2625,338.775,338.9125
34475,8692,250.7,231.95,25.25,0.0004875,15.94777778,342,340.075,340.175
34560,8693,250.32,237.8,37.2,0.000678,17.49111111,341.96,339.32,339.48
34580,8694,250.82,240.6,50.8,0.000962,12.86111111,343.62,339.9,340.12
34484.61538,8696,250.0692308,238.8076923,43.30769231,0.000763077,16.46222222,342.1461538,339.1846154,339.3307692
34460,8697,248.94,235.6,38.6,0.000606,17.49111111,340.04,337.72,337.84
34450,8698,249.1333333,238.8333333,43.5,0.000698333,14.40444444,340.7166667,338.0166667,338.1666667
34525,8699,249.55,242.3,53.5,0.000895,11.83222222,341.825,338.375,338.575
34500,8700,249.9,245.5,67,0.001165,11.31777778,343.35,338.9,339.15
34488.88889,8701,250.0333333,242.9777778,58.11111111,0.00101,16.46222222,342.9666667,339.1,339.3222222
34441.66667,8702,249.8833333,236.2333333,38.25,0.000649167,12.86111111,341.5666667,339.025,339.175
34480,8703,250.38,240.66,53.4,0.000932,12.34666667,343.16,339.6,339.8
34450,8704,249.5333333,237.8666667,36,0.0006,11.83222222,340.9166667,338.55,338.6666667
34475,8705,250.05,240.925,46,0.0007875,10.80333333,342.25,339.175,339.35
34437.5,8706,249.175,243.075,62.5,0.00101,11.31777778,341.95,338.1,338.2875
34383.33333,8707,249.25,237.3333333,35.16666667,0.000576667,18.00555556,340.6333333,338.35,338.4833333
34450,8708,251.3,227.3,19,0.000315,5.658888889,342.2,340.95,341
34400,8709,250.08,239.48,46.2,0.000784,13.37555556,342.44,339.4,339.58
34500,8710,249.4666667,242.0333333,61.66666667,0.00109,7.202222222,342.4666667,338.3333333,338.5666667
34450,8711,249.95,242.45,66.75,0.0011475,15.43333333,343.45,339.1,339.325
34416.66667,8712,250.3333333,237.5333333,38.16666667,0.000675,9.774444444,342.3666667,339.7,339.8666667
34333.33333,8713,249.9666667,238.4,39.33333333,0.000686667,11.31777778,342.1333333,339.4666667,339.6
34500,8714,250.9666667,233.3,21,0.000413333,8.231111111,342,340.3333333,340.4666667
34325,8715,249.65,240.375,45.25,0.0007675,7.716666667,342.025,339.05,339.2
34428.57143,8716,249.7285714,243.7857143,59.57142857,0.001031429,13.89,342.8142857,338.8571429,339.0857143
34385.71429,8717,249.7857143,241.5571429,50.14285714,0.000861429,7.716666667,342.4285714,339.0714286,339.2571429
34350,8718,249.2,245.7,73.25,0.0011975,7.716666667,342.925,338.375,338.625
34425,8719,249.725,238.675,46.75,0.00082,11.31777778,342.05,338.85,339.05
34300,8720,248.3,246.7,87,0.00131,4.63,342.2,337.3,337.6
34366.66667,8721,249.4333333,235.7666667,27.66666667,0.000456667,13.89,340.5,338.6333333,338.7333333
34371.42857,8722,249.9428571,239.8,45.71428571,0.000772857,7.716666667,342.3142857,339.3142857,339.4428571
34385.71429,8723,249.9857143,238.6,39.71428571,0.0007,11.83222222,342.1,339.3428571,339.4857143
34400,8724,249,243.85,64.5,0.001015,16.97666667,341.85,338,338.2
34433.33333,8725,249.8333333,229.8333333,19.33333333,0.000313333,15.43333333,340.2666667,338.9666667,339.0666667
34366.66667,8726,250.55,235.6,35.83333333,0.000628333,15.43333333,342.6333333,340.15,340.2833333
34400,8727,249.3125,241.775,56.125,0.00092625,14.40444444,341.9625,338.3875,338.6
34333.33333,8728,249.4333333,235.4666667,40.33333333,0.00064,10.28888889,341.2,338.7333333,338.8666667
34300,8729,249.64,241.68,50.4,0.00086,14.40444444,342.46,339.12,339.3
34271.42857,8730,249.7857143,240.6857143,44.71428571,0.00077,14.40444444,342.4285714,339.3857143,339.5571429
34320,8731,249.56,237.66,46.7,0.000762,11.31777778,341.9,338.95,339.11
34363.63636,8732,249.8181818,242.2090909,55.63636364,0.000956364,14.91888889,342.8545455,339.1909091,339.3818182
34320,8733,249.98,239.78,41.6,0.000732,6.687777778,342.38,339.54,339.68
34266.66667,8734,249.4333333,234.7666667,25.66666667,0.00042,7.202222222,340.6333333,338.9,339
34350,8735,249.7833333,244.2166667,62.5,0.001066667,8.231111111,343.2333333,339.1666667,339.3833333
34325,8736,249.525,232.65,34.75,0.00062,9.26,341.325,338.9,339.025
34300,8737,250.2333333,241.7333333,50,0.000923333,9.774444444,343.5,339.9333333,340.1333333
34260,8738,249.34,234.88,36.2,0.000576,15.94777778,341.08,338.82,338.94
34333.33333,8739,250.3666667,231,27.66666667,0.00045,7.716666667,341.7333333,340,340.1
34350,8740,250.4,235.65,26.75,0.0004725,10.80333333,341.9,340.025,340.1
34300,8741,249.8,237.275,42.75,0.000705,11.83222222,342.075,339.3,339.475
34327.27273,8742,249.8727273,239.7,46.36363636,0.000782727,13.89,342.3909091,339.3454545,339.5090909
34270,8743,249.86,240.38,47.7,0.000823,10.28888889,342.68,339.49,339.65
34225,8744,249.225,238.9,47.5,0.00079375,8.745555556,341.85,338.775,338.925
34200,8745,250.0333333,244.1,59,0.00104,7.202222222,343.9333333,339.9666667,340.1333333
34200,8746,249.15,234.2,45,0.000705,10.80333333,341.45,338.75,338.9
34300,8747,250.25,239.75,49,0.0008725,9.774444444,343.275,339.925,340.1
34266.66667,8748,249.9111111,241.2222222,53.33333333,0.000954444,15.94777778,343.2333333,339.5777778,339.7555556
34166.66667,8749,249.0333333,238.35,44.16666667,0.000711667,16.46222222,341.4333333,338.6666667,338.8333333
34240,8750,248.76,234.46,32.8,0.00049,10.28888889,340.02,338.1,338.18
34225,8751,250,238,34.25,0.0006075,12.34666667,342.225,339.825,339.975
34200,8752,249.6333333,235.5333333,37.66666667,0.000603333,5.658888889,341.7666667,339.4,339.5333333
34250,8753,250.45,243.875,56.75,0.0010325,14.91888889,344.35,340.35,340.575
34250,8754,251.1,235.6,23.5,0.000455,15.43333333,343.1,341.2,341.35
34220,8755,250.48,235.2,34.8,0.000618,12.86111111,342.9,340.48,340.6
34280,8756,249.94,239.48,44.4,0.000734,9.774444444,342.44,339.6,339.74
34266.66667,8757,250.1666667,229.8333333,22.33333333,0.000413333,6.687777778,341.5666667,339.9333333,340
34200,8758,249.4,235.3833333,32.33333333,0.000541667,12.86111111,341.2333333,339.1,339.2
34175,8759,250.9,236.4,33,0.00062,10.80333333,343.625,341.175,341.325
34150,8760,249.3,243.9,62.75,0.0010425,10.28888889,343.075,339.1,339.3
34150,8761,249.15,241.0833333,55.5,0.000915,9.26,342.3666667,338.85,339.0333333
34166.66667,8762,248.9,236.3666667,37.33333333,0.000553333,12.86111111,340.6666667,338.5,338.6
34200,8763,248.7666667,242.4333333,61.66666667,0.000956667,8.745555556,341.8666667,338.2333333,338.3666667
34187.5,8764,250.175,238.875,41.25,0.0007475,13.37555556,343.0625,340.1625,340.325
34200,8765,249.5142857,238.9428571,42.14285714,0.00071,12.86111111,341.9857143,339.2285714,339.3714286
34166.66667,8766,249.45,240.0583333,51.41666667,0.0008625,12.86111111,342.5583333,339.2416667,339.425
34250,8767,250.6,239.55,50.5,0.0009025,11.31777778,344.025,340.525,340.75
34200,8768,248.9,244.95,70.5,0.00112,6.687777778,342.65,338.4,338.6
34200,8769,249.3,240.575,46.75,0.0007625,12.34666667,341.925,338.975,339.1
34150,8770,249.85,245.925,71.5,0.0012475,9.774444444,344.575,339.825,340.075
34100,8771,248.5,232.55,37.5,0.00059,9.774444444,340.4,338.1,338.2
34142.85714,8772,249.9428571,235.8857143,35.14285714,0.000618571,11.83222222,342.4,340,340.1
34133.33333,8773,249.7,236.8333333,31.66666667,0.000573333,5.658888889,341.9333333,339.6666667,339.8333333
34150,8774,249.95,236.925,37.5,0.00065875,11.83222222,342.525,339.95,340.0875
34188.88889,8775,249.8222222,236.1222222,36.11111111,0.000611111,17.49111111,342.0666667,339.6777778,339.8
34133.33333,8776,249.5666667,239.5666667,47.33333333,0.000796667,17.49111111,342.5666667,339.4833333,339.6666667
34066.66667,8777,250,235.4833333,39.66666667,0.000686667,12.86111111,342.9333333,340.2666667,340.4333333
34133.33333,8778,250.1666667,226.8333333,13,0.000243333,15.43333333,341.3333333,340.3,340.3333333
34100,8779,248.6833333,240.6666667,53.5,0.000848333,12.34666667,341.65,338.4,338.55
34100,8780,249.7333333,231.5833333,25,0.000446667,11.83222222,341.5666667,339.8333333,339.9
34100,8781,250.28,238.88,42,0.00073,15.94777778,343.4,340.56,340.72
34100,8782,249.5,241.6,50,0.000863333,12.34666667,342.8666667,339.5,339.6666667
34140,8783,249.86,235.18,33.2,0.000594,15.94777778,342.18,339.88,340
34075,8784,249.75,239.675,42.75,0.0007325,10.28888889,342.75,339.875,340.025
34160,8785,249.82,244.92,65.8,0.00114,10.80333333,344.12,339.74,340
34100,8786,249.8333333,239.5833333,51.16666667,0.000865,11.83222222,343.2833333,339.9333333,340.1
34050,8787,249.39,233.62,39.5,0.000656,20.57777778,342.01,339.49,339.61
34000,8788,249.7666667,235.4333333,26,0.000446667,9.26,341.9333333,340.1666667,340.2333333
34150,8789,249.75,241.275,50.75,0.00084,10.80333333,342.95,339.7,339.85
34075,8790,248.525,235.925,41.25,0.000625,14.40444444,340.675,338.25,338.375
34072.72727,8791,249.7636364,239.9272727,50.45454545,0.000883636,9.774444444,343.3363636,339.9272727,340.1181818
34033.33333,8792,249.0666667,233.5833333,36.16666667,0.000565,20.57777778,341.3166667,339.1,339.2166667
34012.5,8793,249.1125,235.5375,35.5,0.00055875,13.37555556,341.4,339.2,339.3125
34080,8794,249.1,244.74,70.2,0.001142,12.86111111,343.34,339,339.24
34014.28571,8795,249.6285714,239.8285714,51.57142857,0.000848571,11.31777778,343.2,339.9285714,340.1
34050,8796,249.0833333,242.45,57,0.000921667,11.31777778,342.6333333,339.0666667,339.2833333
34030,8797,249.74,237.67,41,0.00069,8.231111111,342.7,340.03,340.15
33988.88889,8798,248.5444444,240.7,58.22222222,0.000892222,12.34666667,341.9333333,338.5111111,338.7
33985.71429,8799,249.2142857,239.1285714,44.28571429,0.000707143,13.37555556,342.1714286,339.4142857,339.5714286
34050,8800,250.4,238.225,50.25,0.000855,7.202222222,344.125,340.85,341.025
34000,8801,248.7,238.3666667,42.16666667,0.000663333,13.37555556,341.2833333,338.7,338.8166667
34025,8802,249.8,234.2,26.5,0.0004575,13.37555556,341.925,340.125,340.225
33981.25,8803,248.95,238.8375,47.0625,0.0007475,13.89,341.98125,339.1,339.24375
33928.57143,8804,249.0142857,238.6857143,42.85714286,0.000691429,14.40444444,342.0285714,339.3285714,339.4714286
34020,8805,248.34,237.92,50.8,0.00076,11.83222222,341.06,338.14,338.28
34033.33333,8806,250.5,236.1666667,27.66666667,0.000506667,6.173333333,343.0666667,341.0333333,341.1333333
34033.33333,8807,248.6333333,246.2666667,81.33333333,0.001286667,10.28888889,343.3666667,338.5333333,338.7666667
33983.33333,8808,249.3666667,240.0666667,48,0.00079,11.31777778,342.7,339.6333333,339.8333333
33900,8809,249.275,234.9,37.5,0.0006075,19.54888889,342.1,339.725,339.875
33960,8810,249.44,242.36,55.8,0.000928,13.89,343.4,339.8,340
34000,8811,248.92,233.64,27.6,0.00043,12.86111111,340.7,339,339.08
34000,8812,250.2333333,239.3833333,46.66666667,0.000821667,11.31777778,343.95,340.7666667,340.9666667
33950,8813,249.6,236.2,36,0.000625,12.34666667,342.5,340.075,340.175
33900,8814,248.7333333,241.3333333,53,0.000833333,13.89,342.2333333,339,339.1666667
33980,8815,250.18,236.98,39.6,0.00071,14.91888889,343.52,340.76,340.92
33983.33333,8816,249.9333333,234.9666667,35.5,0.000615,16.97666667,342.8166667,340.4166667,340.55
33866.66667,8817,249.45,239.8833333,46.83333333,0.0008,16.46222222,343.2166667,340.1333333,340.2666667
33966.66667,8818,249.5666667,235.2333333,31.16666667,0.000535,17.49111111,342.0833333,339.9666667,340.0666667
33940,8819,249.32,235.58,39.9,0.000644,8.745555556,342.2,339.71,339.84
33950,8820,249.8,229.5,30,0.000465,15.43333333,342.15,340.3,340.4
33950,8821,250.3333333,235.3333333,29.66666667,0.000538333,16.46222222,343.1833333,341.05,341.1666667
33950,8822,249.6,237.6,32.5,0.000555,5.144444444,342.3,340.05,340.2
